id,repo_id,label,url,if_mulit_commit,message,new_message1,authorEmail,commitDate
11456,5,0,https://github.com/spring-projects/spring-boot/commit/9d12626e43f9d2b98c44a382281035d6ae80e048, ,Upgrade Java 8 version in CI image <enter>  <enter> Closes gh-17627,Upgrade Java 8 version in CI image  <enter> Closes <link> ,developerr5,2019-07-25T07:43:51Z
12093,5,0,https://github.com/spring-projects/spring-boot/commit/0a55e3e7365a44d2b1986954912f938be5a77398, ,Polish 'Clarify edge case docs on ConditionalOnClass' <enter>  <enter> Closes gh-8185,Polish 'Clarify edge case docs on  <file_name> '  <enter> Closes <link> ,developerr5,2017-04-10T14:12:11Z
12181,5,2,https://github.com/spring-projects/spring-boot/commit/49fefdafd86a2349cecaa1438a019cd5b6cdb392, ,Fix doc formatting <enter>  <enter> Closes gh-6275,Fix doc formatting  <enter> Closes <link> ,developerr5,2016-07-01T12:07:01Z
12390,5,0,https://github.com/spring-projects/spring-boot/commit/6574feea873afd00753abe0004724b9d6ea51b8f, ,Document limitations of logging.pattern.* <enter>  <enter> Closes gh-5653,Document limitations of logging.pattern.*  <enter> Closes <link> ,developerr5,2016-06-16T13:44:10Z
12835,5,0,https://github.com/spring-projects/spring-boot/commit/bcbcb9c00bb258e7dc84cf72977947f069b94140, ,Clarify use of `DataSource` for batch apps <enter>  <enter> Closes gh-8271,Clarify use of `<iden>` for batch apps  <enter> Closes <link> ,developerr5,2017-02-13T09:08:40Z
13448,5,0,https://github.com/spring-projects/spring-boot/commit/5afe4743cbf4ff69ffe4bbcefa4508b1a4ac6f4b, ,Remove deprecated configuration properties <enter>  <enter> This commit removes the following deprecated properties: <enter>  <enter> * `server.connection-timeout` <enter> * `server.use-forward-headers` <enter> * `server.jetty.max-http-post-size` <enter> * `server.tomcat.max-http-post-size` <enter>  <enter> Closes gh-20991,Remove deprecated configuration properties  <enter> This commit removes the following deprecated properties: <enter> * `server.connection-timeout` * `server.use-forward-headers` * `server.jetty.max-http-post-size` * `server.tomcat.max-http-post-size` <enter>  Closes <link> ,developerr5,2020-04-19T13:49:05Z
13908,5,0,https://github.com/spring-projects/spring-boot/commit/f417fa5c5bb641c471d9327709bc362cea4e9743, ,Add jaxb API to jersey starter <enter>  <enter> Closes gh-16268,Add jaxb API to jersey starter  <enter> Closes <link> ,developerr5,2019-03-27T10:38:38Z
13991,5,0,https://github.com/spring-projects/spring-boot/commit/2a85a2557d37e133a10a513fc71b5ccf4ee2d4ff, ,"Fix health indicator auto-configuration order <enter>  <enter> Previously, the health auto-configuration `AutoconfigureOrder` entry for <enter> couchbase was referring to the standard couchbase auto-configuration that <enter> is not responsible to configure the `CouchbaseOperations` bean. Yet, the <enter> health indicator implementation was relying on the presence of such a <enter> bean. <enter>  <enter> This commit fixes the `AutoconfigureOrder` entry so that it refers to <enter> `CouchbaseDataAutoConfiguration` now. <enter>  <enter> Closes gh-7543","Fix health indicator auto-configuration order  <enter> Previously, the health auto-configuration `AutoconfigureOrder` entry for couchbase was referring to the standard couchbase auto-configuration that is not responsible to configure the `CouchbaseOperations` bean. Yet, the health indicator implementation was relying on the presence of such a bean. <enter> This commit fixes the `AutoconfigureOrder` entry so that it refers to `<iden>` now. <enter>  Closes <link> ",developerr5,2016-12-01T14:25:51Z
14257,5,0,https://github.com/spring-projects/spring-boot/commit/474a391763005b6c7a35ad4315b1ceeb9e98f051, ,Upgrade to Spring Data Ingalls SR10 <enter>  <enter> Closes gh-11673,Upgrade to Spring Data <iden>  <enter> Closes <link> ,developerr5,2018-01-24T14:29:10Z
14552,5,0,https://github.com/spring-projects/spring-boot/commit/978f80122b9138f5606bd9e33597807b90129d61, ,Polish 'Debug mode is not logging web and sql related loggers' <enter>  <enter> Closes gh-16018,Polish '<iden> mode is not logging web and sql related loggers'  <enter> Closes <link> ,developerr5,2019-02-27T12:37:18Z
14641,5,0,https://github.com/spring-projects/spring-boot/commit/42c246cacbea263bf7253b224215a09a8134f106, ,Polish contribution <enter>  <enter> Closes gh-15984,Polish contribution  <enter> Closes <link> ,developerr5,2019-02-18T20:18:51Z
15183,5,2,https://github.com/spring-projects/spring-boot/commit/03961e6692adef7f6ef7697d963bf4735224a4e8, ,Polish contribution <enter>  <enter> Closes gh-7004,Polish contribution  <enter> Closes <link> ,developerr5,2016-10-06T11:28:23Z
15219,5,0,https://github.com/spring-projects/spring-boot/commit/7019894f0ec7f6fd27121d94aa08022bd3040af9, ,"Clarify the role of spring-boot-starter-cache <enter>  <enter> The cache abstraction is a core feature of the Spring Framework. Basic <enter> features such as `@EnableCaching` are therefore available by default with <enter> no extra dependencies necessary. <enter>  <enter> However, the actual cache adapters for JCache, Ehcache 2.x, Caffeine and <enter> Guava are located in a separated module, `spring-context-support`. Spring <enter> Boot provides that artifact via the `spring-boot-starter-cache` starter. <enter>  <enter> It is quite easy to 'only' add the cache library dependencies and forget <enter> about this extra dependencies since `@EnableCaching` is available by <enter> default. This commit clarifies the role of the starer in each section so <enter> that it is more obvious. We're already explaining this at the beginning <enter> of the section but it seems that's not enough. <enter>  <enter> Closes gh-7071","Clarify the role of spring-boot-starter-cache  <enter> The cache abstraction is a core feature of the <iden> Framework. Basic features such as `<iden>` are therefore available by default with no extra dependencies necessary. <enter> However, the actual cache adapters for <iden>, <iden> <version>, <iden> and <iden> are located in a separated module, `spring-context-support`. <iden> provides that artifact via the `spring-boot-starter-cache` starter. <enter> It is quite easy to 'only' add the cache library dependencies and forget about this extra dependencies since `<iden>` is available by default. This commit clarifies the role of the starer in each section so that it is more obvious. We're already explaining this at the beginning of the section but it seems that's not enough. <enter>  Closes <link> ",developerr5,2016-10-04T11:37:29Z
15665,5,0,https://github.com/spring-projects/spring-boot/commit/1435d83c188e5ef44cfde73bebbaabe561029a41, ,Upgrade to Spring Session Apple-SR4 <enter>  <enter> Closes gh-13888,Upgrade to Spring Session <iden>  <enter> Closes <link> ,developerr5,2018-07-29T16:58:55Z
15675,5,2,https://github.com/spring-projects/spring-boot/commit/982b81c675319d1a5d2fb859a28db06449e2f1a0, ,Fix datasource metrics doc <enter>  <enter> The maximum and minimum number of connections are no metrics so these <enter> are not exposed. Fix the doc that stated the contrary. <enter>  <enter> Fixes gh-3319,Fix datasource metrics doc  <enter> The maximum and minimum number of connections are no metrics so these are not exposed. Fix the doc that stated the contrary. <enter>  Fixes <link> ,developerr5,2015-06-24T15:20:21Z
15700,5,0,https://github.com/spring-projects/spring-boot/commit/e3899df22c1f8de17081fababcbd5c406a3c8541, ,"Configure Spring Data Couchbase explicitly <enter>  <enter> This commit configures Spring Data Couchbase explicitly rather than <enter> relying on the abstract configuration class. This has the advantage of <enter> simplifying the auto-configuration and let it us proxy-free <enter> configuration classes. <enter>  <enter> Spring Boot no longer uses or interacts with CouchbaseConfigurer. Users <enter> relying on that to teach Spring Boot which components to use should <enter> rely on `@Primary` flag instead in case of multiple beans of the same <enter> type. <enter>  <enter> `CouchbaseConfiguration` is no longer public as extending from it is <enter> no longer necessary. If the `CouchbaseEnvironment` has to be <enter> customized, a `CouchbaseEnvironmentBuilderCustomizer` bean can be <enter> registered to tune the auto-configured environment. <enter>  <enter> Closes gh-20533","Configure <iden> explicitly  <enter> This commit configures <iden> explicitly rather than relying on the abstract configuration class. This has the advantage of simplifying the auto-configuration and let it us proxy-free configuration classes. <enter> <iden> no longer uses or interacts with <iden>. Users relying on that to teach <iden> which components to use should rely on `<iden>` flag instead in case of multiple beans of the same type. <enter> ` <file_name> ` is no longer public as extending from it is no longer necessary. If the `<iden>` has to be customized, a ` <file_name> ` bean can be registered to tune the auto-configured environment. <enter>  Closes <link> ",developerr5,2020-03-16T14:33:07Z
15852,5,0,https://github.com/spring-projects/spring-boot/commit/71e39c7847720abefbeb5a26a1c08883bb7d7595, ,Start building against Spring Security 5.2.0 snapshots <enter>  <enter> See gh-18256,Start building against Spring Security <version> snapshots  <enter> See  <link> ,developerr5,2019-09-23T12:37:11Z
15895,5,0,https://github.com/spring-projects/spring-boot/commit/77190f126a284bfffd616c214c3debeec7517f2d, ,Create dedicated section for property conversion <enter>  <enter> See gh-4604,Create dedicated section for property conversion  <enter> See  <link> ,developerr5,2015-11-27T10:42:23Z
17274,5,0,https://github.com/spring-projects/spring-boot/commit/08a8bb0f8bf371e3fb4338becee017b29df64277, ,Revert 'Add failure analyzer for BeanCreationException' <enter>  <enter> Closes gh-9220,Revert 'Add failure analyzer for <iden>'  <enter> Closes <link> ,developerr5,2017-05-30T12:23:47Z
17307,5,0,https://github.com/spring-projects/spring-boot/commit/062dc3cb9ac41f61a37ebcce182ed81e7f053d45, ,Upgrade to Neo4J OGM 2.1.3 <enter>  <enter> Closes gh-9335,Upgrade to Neo4J OGM <version>  <enter> Closes <link> ,developerr5,2017-05-29T09:48:55Z
17675,5,0,https://github.com/spring-projects/spring-boot/commit/0e2eac4a39e1e543d8d79e607be117207b3fcfdb, ,Upgrade Java 13 version in CI image <enter>  <enter> See gh-17839,Upgrade Java 13 version in CI image  <enter> See  <link> ,developerr5,2019-08-25T03:08:17Z
17812,5,0,https://github.com/spring-projects/spring-boot/commit/1de2316a0b4c2d5896c34b954208a4c550466f22, ,"Refine validator and MVC validator configuration <enter>  <enter> This commit ensures that a primary JSR 303 and Spring Validator will be <enter> exposed if the auto-configuration kicks in. As `LocalValidatorFactoryBean` <enter> exposes 3 contracts (JSR-303 `Validator` and `ValidatorFactory` as well as <enter> the `Spring` validator one), this makes sure that those types can be <enter> injected by type. <enter>  <enter> `LocalValidatorFactoryBean` exposes 3 contracts and we're only checking <enter> for the absence of a `javax.validation.Validator` to auto-configure a <enter> `LocalValidatorFactoryBean`. If no standard JSR validator exists but a <enter> Spring's `Validator` exists and is primary, we shouldn't flag the <enter> auto-configured one as `@Primary`. Previous iterations on this feature <enter> have made sure that we'll auto-configure at most one <enter> `javax.validation.Validator` so not flagging it `@Primary` is no problem. <enter>  <enter> This commit also restores and adds tests that validates <enter> `ValidationAutoConfiguration` will configure a JSR validator even if a <enter> Spring Validator is present. <enter>  <enter> This effectively fixes gh-8495 in a different way. <enter>  <enter> Closes gh-8979 <enter> Closes gh-8976","Refine validator and <iden> validator configuration  <enter> This commit ensures that a primary JSR 303 and <iden> will be exposed if the auto-configuration kicks in. As `<iden>` exposes 3 contracts (JSR-303 `<iden>` and `<iden>` as well as the `<iden>` validator one), this makes sure that those types can be injected by type. <enter> `<iden>` exposes 3 contracts and we're only checking for the absence of a `javax.validation.<iden>` to auto-configure a `<iden>`. If no standard JSR validator exists but a <iden>'s `<iden>` exists and is primary, we shouldn't flag the auto-configured one as `<iden>`. Previous iterations on this feature have made sure that we'll auto-configure at most one `javax.validation.<iden>` so not flagging it `<iden>` is no problem. <enter> This commit also restores and adds tests that validates ` <file_name> ` will configure a JSR validator even if a <iden> is present. <enter> This effectively  fixes <link>  in a different way. <enter>  Closes <link> Closes <link> ",developerr5,2017-04-25T20:28:56Z
17904,5,0,https://github.com/spring-projects/spring-boot/commit/32b32b714275d0efaa1f5afba10e88e09101f224, ,Notify the use of logback specific system property <enter>  <enter> Logback documentation explains how to initialize the logging system and <enter> namely how the `logback.configurationFile` system property can be used to <enter> specify the configuration file to use. <enter>  <enter> Spring Boot has an abstraction on top of that. A user can define the <enter> `logging.path` property regardless of the logging infrastructure it is <enter> using. <enter>  <enter> Users following the logback documentation can be confused at first so <enter> we're not logging a warning when we found out that the logback specific <enter> property has been specified. <enter>  <enter> Closes gh-2382,Notify the use of logback specific system property  <enter> Logback documentation explains how to initialize the logging system and namely how the `logback.configurationFile` system property can be used to specify the configuration file to use. <enter> Spring <iden> has an abstraction on top of that. A user can define the `logging.path` property regardless of the logging infrastructure it is using. <enter> Users following the logback documentation can be confused at first so we're not logging a warning when we found out that the logback specific property has been specified. <enter>  Closes <link> ,developerr5,2015-10-19T12:37:12Z
18179,5,0,https://github.com/spring-projects/spring-boot/commit/715cf7da7564daaa8c349d34bd826b27ad71b183, ,"Do not enable cglib if spring.aop.proxy-target-class is configured <enter>  <enter> This commit makes sure to honour the `spring.aop.proxy-target-class` <enter> property if set by the user. Previously, the <enter> `PersistenceExceptionTranslationPostProcessor` was always configured to <enter> use cglib, regardless of the value of that property. <enter>  <enter> Closes gh-8887","Do not enable cglib if spring.aop.proxy-target-class is configured  <enter> This commit makes sure to honour the `spring.aop.proxy-target-class` property if set by the user. Previously, the `PersistenceExceptionTranslationPostProcessor` was always configured to use cglib, regardless of the value of that property. <enter>  Closes <link> ",developerr5,2017-04-12T08:55:43Z
18373,5,0,https://github.com/spring-projects/spring-boot/commit/e79ef9b73baca23e11db3c60fd3af2ca3a3dfb70, ,Add option to exclude devtools from fat jar <enter>  <enter> Add an `excludeDevtools` property to both the Maven and Gradle plugin <enter> that removes `org.springframework.boot:spring-boot-devtools` (if <enter> necessary) when repackaging the application. <enter>  <enter> Closes gh-3171,Add option to  <file_name>  devtools from fat jar  <enter> Add an `<iden>` property to both the <iden> and <iden> plugin that removes `org.springframework.boot:spring-boot-devtools` (if necessary) when repackaging the application. <enter>  Closes <link> ,developerr5,2015-10-13T14:59:35Z
18924,5,0,https://github.com/spring-projects/spring-boot/commit/2cb596644de47c325bcbc2c6f38e93099f10d2dd, ,Upgrade to Solr 8.2.0 <enter>  <enter> Closes gh-17718,Upgrade to Solr <version>  <enter> Closes <link> ,developerr5,2019-07-30T14:29:48Z
